Absorbance,Wavenumber
1.291109e+003,3.038605e-002
1.291591e+003,3.030120e-002
1.292073e+003,3.012761e-002
1.292555e+003,2.985963e-002
1.293037e+003,2.949212e-002
1.293519e+003,2.902165e-002
1.294001e+003,2.845039e-002
1.294484e+003,2.778500e-002
1.294966e+003,2.703668e-002
1.295448e+003,2.621873e-002
1.295930e+003,2.534373e-002
1.296412e+003,2.442470e-002
1.296894e+003,2.347478e-002
1.297376e+003,2.250780e-002
1.297858e+003,2.154019e-002
1.298340e+003,2.058862e-002
1.298823e+003,1.966750e-002
1.299305e+003,1.878810e-002
1.299787e+003,1.795631e-002
1.300269e+003,1.717457e-002
1.300751e+003,1.644424e-002
1.301233e+003,1.576794e-002
1.301715e+003,1.515214e-002
1.302197e+003,1.460620e-002
1.302680e+003,1.414017e-002
1.303162e+003,1.376291e-002
1.303644e+003,1.347975e-002
1.304126e+003,1.329208e-002
1.304608e+003,1.319739e-002
1.305090e+003,1.319131e-002
1.305572e+003,1.326642e-002
1.306054e+003,1.341122e-002
1.306536e+003,1.360944e-002
1.307019e+003,1.383706e-002
1.307501e+003,1.406302e-002
1.307983e+003,1.425407e-002
1.308465e+003,1.437718e-002
1.308947e+003,1.440441e-002
1.309429e+003,1.431807e-002
1.309911e+003,1.410813e-002
1.310393e+003,1.377221e-002
1.310875e+003,1.331258e-002
1.311358e+003,1.273560e-002
1.311840e+003,1.205176e-002
1.312322e+003,1.127768e-002
1.312804e+003,1.043824e-002
1.313286e+003,9.562215e-003
1.313768e+003,8.680246e-003
1.314250e+003,7.820340e-003
1.314732e+003,7.002033e-003
1.315215e+003,6.238875e-003
1.315697e+003,5.538397e-003
1.316179e+003,4.905093e-003
1.316661e+003,4.343587e-003
1.317143e+003,3.856813e-003
1.317625e+003,3.445924e-003
1.318107e+003,3.106799e-003
1.318589e+003,2.829834e-003
1.319072e+003,2.601242e-003
1.319554e+003,2.405021e-003
1.320036e+003,2.228705e-003
1.320518e+003,2.064445e-003
1.321000e+003,1.910164e-003
1.321482e+003,1.767449e-003
1.321964e+003,1.639149e-003
1.322446e+003,1.526381e-003
1.322928e+003,1.428635e-003
1.323411e+003,1.343042e-003
1.323893e+003,1.266139e-003
1.324375e+003,1.195762e-003
1.324857e+003,1.131144e-003
1.325339e+003,1.073311e-003
1.325821e+003,1.023290e-003
1.326303e+003,9.817771e-004
1.326785e+003,9.481708e-004
1.327267e+003,9.216729e-004
1.327750e+003,9.015182e-004
1.328232e+003,8.880713e-004
1.328714e+003,8.824934e-004
1.329196e+003,8.859131e-004
1.329678e+003,8.982976e-004
1.330160e+003,9.171239e-004
1.330642e+003,9.384414e-004
1.331124e+003,9.567050e-004
1.331607e+003,9.664347e-004
1.332089e+003,9.649072e-004
1.332571e+003,9.509270e-004
1.333053e+003,9.254582e-004
1.333535e+003,8.904950e-004
1.334017e+003,8.484300e-004
1.334499e+003,8.021201e-004
1.334981e+003,7.553505e-004
1.335464e+003,7.150244e-004
1.335946e+003,6.911957e-004
1.336428e+003,6.964392e-004
1.336910e+003,7.443310e-004
1.337392e+003,8.446122e-004
1.337874e+003,9.992453e-004
1.338356e+003,1.196759e-003
1.338838e+003,1.413609e-003
1.339320e+003,1.617198e-003
1.339802e+003,1.774702e-003
1.340285e+003,1.866802e-003
1.340767e+003,1.890130e-003
1.341249e+003,1.857884e-003
1.341731e+003,1.792002e-003
1.342213e+003,1.718280e-003
1.342695e+003,1.659171e-003
1.343177e+003,1.629870e-003
1.343659e+003,1.638118e-003
1.344142e+003,1.683020e-003
1.344624e+003,1.756737e-003
1.345106e+003,1.847768e-003
1.345588e+003,1.946175e-003
1.346070e+003,2.044403e-003
1.346552e+003,2.140590e-003
1.347034e+003,2.236431e-003
1.347516e+003,2.335859e-003
1.347999e+003,2.442239e-003
1.348481e+003,2.557045e-003
1.348963e+003,2.678915e-003
1.349445e+003,2.805089e-003
1.349927e+003,2.932233e-003
1.350409e+003,3.058446e-003
1.350891e+003,3.184596e-003
1.351373e+003,3.314122e-003
1.351855e+003,3.453305e-003
1.352338e+003,3.609104e-003
1.352820e+003,3.789591e-003
1.353302e+003,4.001487e-003
1.353784e+003,4.248785e-003
1.354266e+003,4.534257e-003
1.354748e+003,4.859386e-003
1.355230e+003,5.227448e-003
1.355712e+003,5.647277e-003
1.356194e+003,6.133913e-003
1.356677e+003,6.709079e-003
1.357159e+003,7.400630e-003
1.357641e+003,8.236572e-003
1.358123e+003,9.243058e-003
1.358605e+003,1.044180e-002
1.359087e+003,1.185112e-002
1.359569e+003,1.348463e-002
1.360051e+003,1.534862e-002
1.360534e+003,1.743546e-002
1.361016e+003,1.969793e-002
1.361498e+003,2.203075e-002
1.361980e+003,2.426641e-002
1.362462e+003,2.618840e-002
1.362944e+003,2.760181e-002
1.363426e+003,2.839107e-002
1.363908e+003,2.853877e-002
1.364391e+003,2.810740e-002
1.364873e+003,2.719596e-002
1.365355e+003,2.590923e-002
1.365837e+003,2.433551e-002
1.366319e+003,2.255994e-002
1.366801e+003,2.066718e-002
1.367283e+003,1.873752e-002
1.367765e+003,1.685477e-002
1.368247e+003,1.508727e-002
1.368729e+003,1.347903e-002
1.369212e+003,1.205067e-002
1.369694e+003,1.080226e-002
1.370176e+003,9.726558e-003
1.370658e+003,8.816933e-003
1.371140e+003,8.071949e-003
1.371622e+003,7.495751e-003
1.372104e+003,7.092924e-003
1.372586e+003,6.862583e-003
1.373069e+003,6.787827e-003
1.373551e+003,6.831750e-003
1.374033e+003,6.943850e-003
1.374515e+003,7.067665e-003
1.374997e+003,7.163657e-003
1.375479e+003,7.218096e-003
1.375961e+003,7.242084e-003
1.376443e+003,7.262332e-003
1.376926e+003,7.311830e-003
1.377408e+003,7.423178e-003
1.377890e+003,7.618813e-003
1.378372e+003,7.911133e-003
1.378854e+003,8.300873e-003
1.379336e+003,8.782106e-003
1.379818e+003,9.348944e-003
1.380300e+003,9.998498e-003
1.380782e+003,1.073039e-002
1.381265e+003,1.153902e-002
1.381747e+003,1.240769e-002
1.382229e+003,1.330684e-002
1.382711e+003,1.419621e-002
1.383193e+003,1.503938e-002
1.383675e+003,1.581079e-002
1.384157e+003,1.649844e-002
1.384639e+003,1.710068e-002
1.385121e+003,1.761378e-002
1.385604e+003,1.802100e-002
1.386086e+003,1.828930e-002
1.386568e+003,1.837387e-002
1.387050e+003,1.823819e-002
1.387532e+003,1.787362e-002
1.388014e+003,1.730403e-002
1.388496e+003,1.657568e-002
1.388978e+003,1.574213e-002
1.389461e+003,1.485542e-002
1.389943e+003,1.395718e-002
1.390425e+003,1.308335e-002
1.390907e+003,1.226667e-002
1.391389e+003,1.153286e-002
1.391871e+003,1.090894e-002
1.392353e+003,1.042100e-002
1.392835e+003,1.009043e-002
1.393318e+003,9.928217e-003
1.393800e+003,9.922624e-003
1.394282e+003,1.003505e-002
1.394764e+003,1.020276e-002
1.395246e+003,1.036945e-002
1.395728e+003,1.050949e-002
1.396210e+003,1.063894e-002
1.396692e+003,1.080559e-002
1.397174e+003,1.107226e-002
1.397656e+003,1.149196e-002
1.398139e+003,1.207973e-002
1.398621e+003,1.280002e-002
1.399103e+003,1.357286e-002
1.399585e+003,1.431341e-002
1.400067e+003,1.496536e-002
1.400549e+003,1.552598e-002
1.401031e+003,1.603695e-002
1.401513e+003,1.656821e-002
1.401996e+003,1.719288e-002
1.402478e+003,1.797486e-002
1.402960e+003,1.895483e-002
1.403442e+003,2.013824e-002
1.403924e+003,2.148744e-002
1.404406e+003,2.292474e-002
1.404888e+003,2.435601e-002
1.405370e+003,2.568939e-002
1.405853e+003,2.685963e-002
1.406335e+003,2.783477e-002
1.406817e+003,2.860700e-002
1.407299e+003,2.918431e-002
1.407781e+003,2.958008e-002
1.408263e+003,2.980526e-002
1.408745e+003,2.986396e-002
1.409227e+003,2.975182e-002
1.409709e+003,2.945677e-002
1.410192e+003,2.896640e-002
1.410674e+003,2.827485e-002
1.411156e+003,2.739132e-002
1.411638e+003,2.634060e-002
1.412120e+003,2.516052e-002
1.412602e+003,2.389271e-002
1.413084e+003,2.257146e-002
1.413566e+003,2.122401e-002
1.414048e+003,1.986595e-002
1.414531e+003,1.850642e-002
1.415013e+003,1.715824e-002
1.415495e+003,1.583900e-002
1.415977e+003,1.457847e-002
1.416459e+003,1.341898e-002
1.416941e+003,1.240541e-002
1.417423e+003,1.157417e-002
1.417905e+003,1.092814e-002
1.418388e+003,1.042711e-002
1.418870e+003,9.984665e-003
1.419352e+003,9.518895e-003
1.419834e+003,8.994626e-003
1.420316e+003,8.424737e-003
1.420798e+003,7.853233e-003
1.421280e+003,7.329588e-003
1.421762e+003,6.897694e-003
1.422245e+003,6.583146e-003
1.422727e+003,6.392146e-003
1.423209e+003,6.303888e-003
1.423691e+003,6.276523e-003
1.424173e+003,6.254304e-003
1.424655e+003,6.191819e-003
1.425137e+003,6.070840e-003
1.425619e+003,5.900452e-003
1.426101e+003,5.708946e-003
1.426584e+003,5.531954e-003
1.427066e+003,5.407100e-003
1.427548e+003,5.363354e-003
1.428030e+003,5.416125e-003
1.428512e+003,5.561789e-003
1.428994e+003,5.776600e-003
1.429476e+003,6.022122e-003
1.429958e+003,6.256455e-003
1.430441e+003,6.447429e-003
1.430923e+003,6.575173e-003
1.431405e+003,6.633239e-003
1.431887e+003,6.625770e-003
1.432369e+003,6.565283e-003
1.432851e+003,6.472820e-003
1.433333e+003,6.379435e-003
1.433815e+003,6.333272e-003
1.434297e+003,6.397089e-003
1.434780e+003,6.643299e-003
1.435262e+003,7.129300e-003
1.435744e+003,7.851277e-003
1.436226e+003,8.708743e-003
1.436708e+003,9.530919e-003
1.437190e+003,1.017450e-002
1.437672e+003,1.058461e-002
1.438154e+003,1.080023e-002
1.438636e+003,1.090405e-002
1.439119e+003,1.098533e-002
1.439601e+003,1.111115e-002
1.440083e+003,1.131889e-002
1.440565e+003,1.161569e-002
1.441047e+003,1.198220e-002
1.441529e+003,1.238294e-002
1.442011e+003,1.277968e-002
1.442493e+003,1.314629e-002
1.442976e+003,1.347172e-002
1.443458e+003,1.375979e-002
1.443940e+003,1.402305e-002
1.444422e+003,1.428016e-002
1.444904e+003,1.455322e-002
1.445386e+003,1.486636e-002
1.445868e+003,1.524664e-002
1.446350e+003,1.571362e-002
1.446833e+003,1.626712e-002
1.447315e+003,1.687513e-002
1.447797e+003,1.747909e-002
1.448279e+003,1.801112e-002
1.448761e+003,1.842237e-002
1.449243e+003,1.870130e-002
1.449725e+003,1.886983e-002
1.450207e+003,1.896809e-002
1.450689e+003,1.903320e-002
1.451172e+003,1.908790e-002
1.451654e+003,1.913014e-002
1.452136e+003,1.913932e-002
1.452618e+003,1.908884e-002
1.453100e+003,1.896688e-002
1.453582e+003,1.879111e-002
1.454064e+003,1.862334e-002
1.454546e+003,1.856777e-002
1.455028e+003,1.878025e-002
1.455511e+003,1.944165e-002
1.455993e+003,2.067604e-002
1.456475e+003,2.242099e-002
1.456957e+003,2.437094e-002
1.457439e+003,2.614733e-002
1.457921e+003,2.753502e-002
1.458403e+003,2.854192e-002
1.458885e+003,2.927805e-002
1.459368e+003,2.984923e-002
1.459850e+003,3.031598e-002
1.460332e+003,3.070375e-002
1.460814e+003,3.102477e-002
1.461296e+003,3.129586e-002
1.461778e+003,3.154395e-002
1.462260e+003,3.180420e-002
1.462742e+003,3.210581e-002
1.463224e+003,3.245451e-002
1.463707e+003,3.281521e-002
1.464189e+003,3.311580e-002
1.464671e+003,3.327035e-002
1.465153e+003,3.322710e-002
1.465635e+003,3.298813e-002
1.466117e+003,3.259457e-002
1.466599e+003,3.209554e-002
1.467081e+003,3.152792e-002
1.467563e+003,3.091233e-002
1.468046e+003,3.025712e-002
1.468528e+003,2.957348e-002
1.469010e+003,2.888504e-002
1.469492e+003,2.822701e-002
1.469974e+003,2.765594e-002
1.470456e+003,2.723455e-002
1.470938e+003,2.701281e-002
1.471420e+003,2.699561e-002
1.471903e+003,2.711815e-002
1.472385e+003,2.726288e-002
1.472867e+003,2.732131e-002
1.473349e+003,2.726539e-002
1.473831e+003,2.714280e-002
1.474313e+003,2.703284e-002
1.474795e+003,2.699307e-002
1.475277e+003,2.704279e-002
1.475760e+003,2.715744e-002
1.476242e+003,2.729008e-002
1.476724e+003,2.739584e-002
1.477206e+003,2.745845e-002
1.477688e+003,2.749608e-002
1.478170e+003,2.755320e-002
1.478652e+003,2.768028e-002
1.479134e+003,2.791988e-002
1.479616e+003,2.829755e-002
1.480099e+003,2.881536e-002
1.480581e+003,2.945290e-002
1.481063e+003,3.017506e-002
1.481545e+003,3.094731e-002
1.482027e+003,3.174488e-002
1.482509e+003,3.255960e-002
1.482991e+003,3.339779e-002
1.483473e+003,3.427549e-002
1.483955e+003,3.521623e-002
1.484438e+003,3.624981e-002
1.484920e+003,3.741039e-002
1.485402e+003,3.873186e-002
1.485884e+003,4.024125e-002
1.486366e+003,4.195296e-002
1.486848e+003,4.387448e-002
1.487330e+003,4.601870e-002
1.487812e+003,4.842419e-002
1.488295e+003,5.115358e-002
1.488777e+003,5.427706e-002
1.489259e+003,5.780273e-002
1.489741e+003,6.161312e-002
1.490223e+003,6.548698e-002
1.490705e+003,6.918001e-002
1.491187e+003,7.253174e-002
1.491669e+003,7.550721e-002
1.492151e+003,7.818823e-002
1.492634e+003,8.072678e-002
1.493116e+003,8.331060e-002
1.493598e+003,8.613221e-002
1.494080e+003,8.936289e-002
1.494562e+003,9.311260e-002
1.495044e+003,9.739611e-002
1.495526e+003,1.020878e-001
1.496008e+003,1.069496e-001
1.496490e+003,1.117187e-001
1.496973e+003,1.162138e-001
1.497455e+003,1.203711e-001
1.497937e+003,1.241954e-001
1.498419e+003,1.276899e-001
1.498901e+003,1.308063e-001
1.499383e+003,1.334650e-001
1.499865e+003,1.356019e-001
1.500347e+003,1.372170e-001
1.500830e+003,1.383741e-001
1.501312e+003,1.391771e-001
1.501794e+003,1.397219e-001
1.502276e+003,1.400665e-001
1.502758e+003,1.402096e-001
1.503240e+003,1.400901e-001
1.503722e+003,1.395826e-001
1.504204e+003,1.384892e-001
1.504687e+003,1.365060e-001
1.505169e+003,1.332045e-001
1.505651e+003,1.281432e-001
1.506133e+003,1.212432e-001
1.506615e+003,1.132244e-001
1.507097e+003,1.053655e-001
1.507579e+003,9.850873e-002
1.508061e+003,9.271085e-002
1.508543e+003,8.764496e-002
1.509026e+003,8.293786e-002
1.509508e+003,7.833194e-002
1.509990e+003,7.367749e-002
1.510472e+003,6.891397e-002
1.510954e+003,6.405162e-002
1.511436e+003,5.916777e-002
1.511918e+003,5.439414e-002
1.512400e+003,4.985467e-002
1.512882e+003,4.565409e-002
1.513365e+003,4.184641e-002
1.513847e+003,3.841921e-002
1.514329e+003,3.531955e-002
1.514811e+003,3.245944e-002
1.515293e+003,2.974519e-002
1.515775e+003,2.710252e-002
1.516257e+003,2.452163e-002
1.516739e+003,2.206265e-002
1.517222e+003,1.981486e-002
1.517704e+003,1.784641e-002
1.518186e+003,1.618096e-002
1.518668e+003,1.480533e-002
1.519150e+003,1.368856e-002
1.519632e+003,1.279647e-002
1.520114e+003,1.208869e-002
1.520596e+003,1.151541e-002
1.521078e+003,1.100021e-002
1.521561e+003,1.046740e-002
1.522043e+003,9.876658e-003
1.522525e+003,9.226135e-003
1.523007e+003,8.546001e-003
1.523489e+003,7.876952e-003
1.523971e+003,7.265600e-003
1.524453e+003,6.752456e-003
1.524935e+003,6.368541e-003
1.525417e+003,6.120101e-003
1.525900e+003,5.978516e-003
1.526382e+003,5.881375e-003
1.526864e+003,5.755916e-003
1.527346e+003,5.549640e-003
1.527828e+003,5.237676e-003
1.528310e+003,4.827154e-003
1.528792e+003,4.343955e-003
1.529274e+003,3.824120e-003
1.529757e+003,3.303271e-003
1.530239e+003,2.818595e-003
1.530721e+003,2.415450e-003
1.531203e+003,2.145585e-003
1.531685e+003,2.067940e-003
1.532167e+003,2.221811e-003
1.532649e+003,2.583643e-003
1.533131e+003,3.026114e-003
1.533614e+003,3.357128e-003
1.534096e+003,3.429459e-003
1.534578e+003,3.197280e-003
1.535060e+003,2.711289e-003
1.535542e+003,2.059784e-003
1.536024e+003,1.341679e-003
1.536506e+003,6.427788e-004
1.536988e+003,4.735112e-005
1.537470e+003,-3.535619e-004
1.537953e+003,-4.709106e-004
1.538435e+003,-2.386652e-004
1.538917e+003,3.312679e-004
1.539399e+003,1.112674e-003
1.539881e+003,1.875454e-003
1.540363e+003,2.424313e-003
1.540845e+003,2.701153e-003
1.541327e+003,2.765205e-003
1.541809e+003,2.712122e-003
1.542292e+003,2.624376e-003
1.542774e+003,2.561644e-003
1.543256e+003,2.552945e-003
1.543738e+003,2.595409e-003
1.544220e+003,2.649378e-003
1.544702e+003,2.655745e-003
1.545184e+003,2.556878e-003
1.545666e+003,2.327364e-003
1.546149e+003,1.984485e-003
1.546631e+003,1.581448e-003
1.547113e+003,1.192606e-003
1.547595e+003,8.929852e-004
1.548077e+003,7.480484e-004
1.548559e+003,7.799795e-004
1.549041e+003,9.480712e-004
1.549523e+003,1.147821e-003
1.550005e+003,1.264677e-003
1.550488e+003,1.226862e-003
1.550970e+003,1.038568e-003
1.551452e+003,7.634494e-004
1.551934e+003,4.934472e-004
1.552416e+003,3.085212e-004
1.552898e+003,2.436366e-004
1.553380e+003,2.710547e-004
1.553862e+003,3.044097e-004
1.554344e+003,2.419459e-004
1.554827e+003,1.133199e-005
1.555309e+003,-3.895147e-004
1.555791e+003,-8.914835e-004
1.556273e+003,-1.350232e-003
1.556755e+003,-1.559401e-003
1.557237e+003,-1.228891e-003
1.557719e+003,-7.755986e-005
1.558201e+003,1.861445e-003
1.558684e+003,3.897967e-003
1.559166e+003,5.138153e-003
1.559648e+003,5.346246e-003
1.560130e+003,4.861397e-003
1.560612e+003,4.084361e-003
1.561094e+003,3.258201e-003
1.561576e+003,2.510152e-003
1.562058e+003,1.897185e-003
1.562541e+003,1.451839e-003
1.563023e+003,1.192174e-003
1.563505e+003,1.109020e-003
1.563987e+003,1.157522e-003
1.564469e+003,1.254775e-003
1.564951e+003,1.312632e-003
1.565433e+003,1.265375e-003
1.565915e+003,1.103173e-003
1.566397e+003,8.716367e-004
1.566880e+003,6.628550e-004
1.567362e+003,5.876319e-004
1.567844e+003,7.455591e-004
1.568326e+003,1.181609e-003
1.568808e+003,1.834525e-003
1.569290e+003,2.530249e-003
1.569772e+003,3.056911e-003
1.570254e+003,3.290117e-003
1.570736e+003,3.225186e-003
1.571219e+003,2.942941e-003
1.571701e+003,2.541280e-003
1.572183e+003,2.109924e-003
1.572665e+003,1.717581e-003
1.573147e+003,1.418629e-003
1.573629e+003,1.274613e-003
1.574111e+003,1.353113e-003
1.574593e+003,1.716118e-003
1.575076e+003,2.376635e-003
1.575558e+003,3.245983e-003
1.576040e+003,4.124265e-003
1.576522e+003,4.791875e-003
1.577004e+003,5.140533e-003
1.577486e+003,5.193947e-003
1.577968e+003,5.059167e-003
1.578450e+003,4.852685e-003
1.578932e+003,4.673932e-003
1.579415e+003,4.583913e-003
1.579897e+003,4.605579e-003
1.580379e+003,4.729935e-003
1.580861e+003,4.926539e-003
1.581343e+003,5.161757e-003
1.581825e+003,5.414883e-003
1.582307e+003,5.687762e-003
1.582789e+003,5.998874e-003
1.583271e+003,6.369147e-003
1.583754e+003,6.807112e-003
1.584236e+003,7.302799e-003
1.584718e+003,7.832451e-003
1.585200e+003,8.372850e-003
1.585682e+003,8.911892e-003
1.586164e+003,9.454178e-003
1.586646e+003,1.001328e-002
1.587128e+003,1.060044e-002
1.587611e+003,1.121246e-002
1.588093e+003,1.182875e-002
1.588575e+003,1.241765e-002
1.589057e+003,1.295177e-002
1.589539e+003,1.341680e-002
1.590021e+003,1.381575e-002
1.590503e+003,1.416023e-002
1.590985e+003,1.446137e-002
1.591468e+003,1.472077e-002
1.591950e+003,1.493134e-002
1.592432e+003,1.508463e-002
1.592914e+003,1.518007e-002
1.593396e+003,1.523096e-002
1.593878e+003,1.526113e-002
1.594360e+003,1.529404e-002
1.594842e+003,1.534209e-002
1.595324e+003,1.540131e-002
1.595807e+003,1.545730e-002
1.596289e+003,1.549501e-002
1.596771e+003,1.551135e-002
1.597253e+003,1.551842e-002
1.597735e+003,1.553886e-002
1.598217e+003,1.559360e-002
1.598699e+003,1.569029e-002
1.599181e+003,1.581955e-002
1.599663e+003,1.595761e-002
1.600146e+003,1.607766e-002
1.600628e+003,1.615885e-002
1.601110e+003,1.619427e-002
1.601592e+003,1.618567e-002
1.602074e+003,1.613415e-002
1.602556e+003,1.603210e-002
1.603038e+003,1.586079e-002
1.603520e+003,1.559889e-002
1.604003e+003,1.523621e-002
1.604485e+003,1.478096e-002
1.604967e+003,1.426037e-002
1.605449e+003,1.370973e-002
1.605931e+003,1.316313e-002
1.606413e+003,1.263813e-002
1.606895e+003,1.213329e-002
1.607377e+003,1.163077e-002
1.607859e+003,1.111179e-002
1.608342e+003,1.056703e-002
1.608824e+003,1.000433e-002
1.609306e+003,9.443478e-003
1.609788e+003,8.904756e-003
1.610270e+003,8.395685e-003
1.610752e+003,7.905903e-003
1.611234e+003,7.411516e-003
1.611716e+003,6.888638e-003
1.612198e+003,6.326749e-003
1.612681e+003,5.738524e-003
1.613163e+003,5.158304e-003
1.613645e+003,4.640441e-003
1.614127e+003,4.255577e-003
1.614609e+003,4.071919e-003
1.615091e+003,4.136040e-003
1.615573e+003,4.433589e-003
1.616055e+003,4.870879e-003
1.616538e+003,5.286675e-003
1.617020e+003,5.534169e-003
1.617502e+003,5.550210e-003
1.617984e+003,5.350405e-003
1.618466e+003,4.994273e-003
1.618948e+003,4.548152e-003
1.619430e+003,4.076434e-003
1.619912e+003,3.635098e-003
1.620395e+003,3.282438e-003
1.620877e+003,3.079869e-003
1.621359e+003,3.075398e-003
1.621841e+003,3.282304e-003
1.622323e+003,3.648028e-003
1.622805e+003,4.060481e-003
1.623287e+003,4.381942e-003
1.623769e+003,4.523376e-003
1.624251e+003,4.478681e-003
1.624734e+003,4.308448e-003
1.625216e+003,4.100082e-003
1.625698e+003,3.933273e-003
1.626180e+003,3.864168e-003
1.626662e+003,3.907863e-003
1.627144e+003,4.038943e-003
1.627626e+003,4.200137e-003
1.628108e+003,4.330602e-003
1.628590e+003,4.383582e-003
1.629073e+003,4.341344e-003
1.629555e+003,4.209304e-003
1.630037e+003,4.001989e-003
1.630519e+003,3.732941e-003
1.631001e+003,3.412260e-003
1.631483e+003,3.054142e-003
1.631965e+003,2.681082e-003
1.632447e+003,2.334826e-003
1.632930e+003,2.086584e-003
1.633412e+003,2.031553e-003
1.633894e+003,2.281129e-003
1.634376e+003,2.911918e-003
1.634858e+003,3.889475e-003
1.635340e+003,5.003859e-003
1.635822e+003,5.952952e-003
1.636304e+003,6.531141e-003
1.636786e+003,6.716112e-003
1.637269e+003,6.616855e-003
1.637751e+003,6.367297e-003
1.638233e+003,6.078030e-003
1.638715e+003,5.815585e-003
1.639197e+003,5.612033e-003
1.639679e+003,5.474069e-003
1.640161e+003,5.388715e-003
1.640643e+003,5.329273e-003
1.641125e+003,5.264573e-003
1.641608e+003,5.168430e-003
1.642090e+003,5.024909e-003
1.642572e+003,4.834492e-003
1.643054e+003,4.615324e-003
1.643536e+003,4.408685e-003
1.644018e+003,4.276992e-003
1.644500e+003,4.301119e-003
1.644982e+003,4.569548e-003
1.645465e+003,5.134062e-003
1.645947e+003,5.947745e-003
1.646429e+003,6.820575e-003
1.646911e+003,7.498751e-003
1.647393e+003,7.793689e-003
1.647875e+003,7.672061e-003
1.648357e+003,7.214592e-003
1.648839e+003,6.536994e-003
1.649322e+003,5.742352e-003
1.649804e+003,4.908611e-003
1.650286e+003,4.128480e-003
1.650768e+003,3.527322e-003
1.651250e+003,3.306343e-003
1.651732e+003,3.753862e-003
1.652214e+003,5.082265e-003
1.652696e+003,7.055609e-003
1.653178e+003,8.879357e-003
1.653661e+003,9.896386e-003
1.654143e+003,1.006370e-002
1.654625e+003,9.703585e-003
1.655107e+003,9.121903e-003
1.655589e+003,8.513629e-003
1.656071e+003,7.973292e-003
1.656553e+003,7.531655e-003
1.657035e+003,7.186968e-003
1.657517e+003,6.914728e-003
1.658000e+003,6.684145e-003
1.658482e+003,6.470230e-003
1.658964e+003,6.264489e-003
1.659446e+003,6.079879e-003
1.659928e+003,5.948350e-003
1.660410e+003,5.909420e-003
1.660892e+003,5.997127e-003
1.661374e+003,6.218371e-003
1.661857e+003,6.537768e-003
1.662339e+003,6.872682e-003
1.662821e+003,7.124753e-003
1.663303e+003,7.222981e-003
1.663785e+003,7.142537e-003
1.664267e+003,6.905100e-003
1.664749e+003,6.556369e-003
1.665231e+003,6.150783e-003
1.665714e+003,5.738491e-003
1.666196e+003,5.370902e-003
1.666678e+003,5.102212e-003
1.667160e+003,4.983480e-003
1.667642e+003,5.056954e-003
1.668124e+003,5.331621e-003
1.668606e+003,5.763706e-003
1.669088e+003,6.245026e-003
1.669570e+003,6.642827e-003
1.670052e+003,6.856726e-003
1.670535e+003,6.850230e-003
1.671017e+003,6.652652e-003
1.671499e+003,6.330246e-003
1.671981e+003,5.966523e-003
1.672463e+003,5.640631e-003
1.672945e+003,5.433739e-003
1.673427e+003,5.415286e-003
1.673909e+003,5.618041e-003
1.674392e+003,6.005089e-003
1.674874e+003,6.453516e-003
1.675356e+003,6.805867e-003
1.675838e+003,6.940820e-003
1.676320e+003,6.837843e-003
1.676802e+003,6.556033e-003
1.677284e+003,6.191819e-003
1.677766e+003,5.831906e-003
1.678249e+003,5.536518e-003
1.678731e+003,5.325013e-003
1.679213e+003,5.171112e-003
1.679695e+003,5.013344e-003
1.680177e+003,4.786013e-003
1.680659e+003,4.457791e-003
1.681141e+003,4.057772e-003
1.681623e+003,3.689129e-003
1.682105e+003,3.522011e-003
1.682588e+003,3.780400e-003
1.683070e+003,4.621084e-003
1.683552e+003,5.940624e-003
1.684034e+003,7.284267e-003
1.684516e+003,8.175354e-003
1.684998e+003,8.454670e-003
1.685480e+003,8.273720e-003
1.685962e+003,7.866290e-003
1.686444e+003,7.426784e-003
1.686927e+003,7.076085e-003
1.687409e+003,6.867565e-003
1.687891e+003,6.811016e-003
1.688373e+003,6.877462e-003
1.688855e+003,7.016243e-003
1.689337e+003,7.166958e-003
1.689819e+003,7.278370e-003
1.690301e+003,7.312908e-003
1.690784e+003,7.246834e-003
1.691266e+003,7.071808e-003
1.691748e+003,6.795500e-003
1.692230e+003,6.447631e-003
1.692712e+003,6.079979e-003
1.693194e+003,5.778245e-003
1.693676e+003,5.654092e-003
1.694158e+003,5.816525e-003
1.694641e+003,6.313537e-003
1.695123e+003,7.049615e-003
1.695605e+003,7.783535e-003
1.696087e+003,8.243563e-003
1.696569e+003,8.312558e-003
1.697051e+003,8.061519e-003
1.697533e+003,7.689868e-003
1.698015e+003,7.429177e-003
1.698497e+003,7.517192e-003
1.698979e+003,8.113706e-003
1.699462e+003,9.172865e-003
1.699944e+003,1.035845e-002
1.700426e+003,1.123177e-002
1.700908e+003,1.157778e-002
1.701390e+003,1.146818e-002
1.701872e+003,1.111329e-002
1.702354e+003,1.070978e-002
1.702836e+003,1.040661e-002
1.703319e+003,1.029032e-002
1.703801e+003,1.040294e-002
1.704283e+003,1.073454e-002
1.704765e+003,1.122283e-002
1.705247e+003,1.176117e-002
1.705729e+003,1.223961e-002
1.706211e+003,1.259143e-002
1.706693e+003,1.280108e-002
1.707176e+003,1.289412e-002
1.707658e+003,1.291193e-002
1.708140e+003,1.289773e-002
1.708622e+003,1.288439e-002
1.709104e+003,1.289122e-002
1.709586e+003,1.292310e-002
1.710068e+003,1.297126e-002
1.710550e+003,1.301988e-002
1.711032e+003,1.305498e-002
1.711515e+003,1.307386e-002
