Absorbance,Wavenumber
2.102993e+003,-1.236714e-002
2.103476e+003,-1.239245e-002
2.103958e+003,-1.240479e-002
2.104440e+003,-1.240025e-002
2.104922e+003,-1.237751e-002
2.105404e+003,-1.233787e-002
2.105886e+003,-1.228531e-002
2.106368e+003,-1.222578e-002
2.106850e+003,-1.216634e-002
2.107333e+003,-1.211408e-002
2.107814e+003,-1.207218e-002
2.108297e+003,-1.204054e-002
2.108779e+003,-1.201492e-002
2.109261e+003,-1.198833e-002
2.109743e+003,-1.195545e-002
2.110225e+003,-1.191483e-002
2.110707e+003,-1.186986e-002
2.111189e+003,-1.182881e-002
2.111671e+003,-1.180095e-002
2.112154e+003,-1.179218e-002
2.112636e+003,-1.180356e-002
2.113118e+003,-1.183010e-002
2.113600e+003,-1.186260e-002
2.114082e+003,-1.189239e-002
2.114564e+003,-1.191393e-002
2.115046e+003,-1.192705e-002
2.115528e+003,-1.193685e-002
2.116010e+003,-1.195135e-002
2.116493e+003,-1.197650e-002
2.116975e+003,-1.201643e-002
2.117457e+003,-1.206961e-002
2.117939e+003,-1.213048e-002
2.118421e+003,-1.219211e-002
2.118903e+003,-1.224813e-002
2.119385e+003,-1.229300e-002
2.119867e+003,-1.232624e-002
2.120350e+003,-1.234933e-002
2.120832e+003,-1.236698e-002
2.121314e+003,-1.238537e-002
2.121796e+003,-1.241078e-002
2.122278e+003,-1.244723e-002
2.122760e+003,-1.249755e-002
2.123242e+003,-1.255981e-002
2.123724e+003,-1.262978e-002
2.124207e+003,-1.270068e-002
2.124689e+003,-1.276593e-002
2.125171e+003,-1.281976e-002
2.125653e+003,-1.286029e-002
2.126135e+003,-1.288827e-002
2.126617e+003,-1.290786e-002
2.127099e+003,-1.292430e-002
2.127581e+003,-1.294453e-002
2.128063e+003,-1.297473e-002
2.128546e+003,-1.302103e-002
2.129028e+003,-1.308756e-002
2.129510e+003,-1.317535e-002
2.129992e+003,-1.328241e-002
2.130474e+003,-1.339895e-002
2.130956e+003,-1.350949e-002
2.131438e+003,-1.359443e-002
2.131920e+003,-1.363261e-002
2.132403e+003,-1.360978e-002
2.132885e+003,-1.352278e-002
2.133367e+003,-1.338269e-002
2.133849e+003,-1.321212e-002
2.134331e+003,-1.304193e-002
2.134813e+003,-1.290066e-002
2.135295e+003,-1.280740e-002
2.135777e+003,-1.276664e-002
2.136260e+003,-1.276725e-002
2.136741e+003,-1.278919e-002
2.137224e+003,-1.280911e-002
2.137706e+003,-1.280695e-002
2.138188e+003,-1.277272e-002
2.138670e+003,-1.270596e-002
2.139152e+003,-1.261414e-002
2.139634e+003,-1.251162e-002
2.140116e+003,-1.241429e-002
2.140598e+003,-1.233532e-002
2.141081e+003,-1.228556e-002
2.141563e+003,-1.226946e-002
2.142045e+003,-1.228518e-002
2.142527e+003,-1.232592e-002
2.143009e+003,-1.238102e-002
2.143491e+003,-1.243873e-002
2.143973e+003,-1.248989e-002
2.144455e+003,-1.253106e-002
2.144938e+003,-1.256122e-002
2.145420e+003,-1.258347e-002
2.145902e+003,-1.259673e-002
2.146384e+003,-1.259895e-002
2.146866e+003,-1.258340e-002
2.147348e+003,-1.254719e-002
2.147830e+003,-1.249085e-002
2.148312e+003,-1.242778e-002
2.148794e+003,-1.237645e-002
2.149277e+003,-1.236025e-002
2.149759e+003,-1.239461e-002
2.150241e+003,-1.248023e-002
2.150723e+003,-1.260027e-002
2.151205e+003,-1.272581e-002
2.151687e+003,-1.282597e-002
2.152169e+003,-1.288065e-002
2.152651e+003,-1.289008e-002
2.153134e+003,-1.287200e-002
2.153616e+003,-1.285350e-002
2.154098e+003,-1.285370e-002
2.154580e+003,-1.286836e-002
2.155062e+003,-1.286573e-002
2.155544e+003,-1.279196e-002
2.156026e+003,-1.258472e-002
2.156508e+003,-1.220010e-002
2.156990e+003,-1.163363e-002
2.157473e+003,-1.093080e-002
2.157955e+003,-1.017767e-002
2.158437e+003,-9.478926e-003
2.158919e+003,-8.923725e-003
2.159401e+003,-8.557680e-003
2.159883e+003,-8.380782e-003
2.160365e+003,-8.356828e-003
2.160847e+003,-8.439150e-003
2.161330e+003,-8.579349e-003
2.161812e+003,-8.739052e-003
2.162294e+003,-8.895614e-003
2.162776e+003,-9.032128e-003
2.163258e+003,-9.137942e-003
2.163740e+003,-9.209378e-003
2.164222e+003,-9.246162e-003
2.164704e+003,-9.253460e-003
2.165187e+003,-9.245708e-003
2.165668e+003,-9.244703e-003
2.166151e+003,-9.272532e-003
2.166633e+003,-9.351728e-003
2.167115e+003,-9.497988e-003
2.167597e+003,-9.713963e-003
2.168079e+003,-9.991325e-003
2.168561e+003,-1.030912e-002
2.169043e+003,-1.063819e-002
2.169525e+003,-1.094582e-002
2.170008e+003,-1.120480e-002
2.170490e+003,-1.139592e-002
2.170972e+003,-1.151400e-002
2.171454e+003,-1.156256e-002
2.171936e+003,-1.155107e-002
2.172418e+003,-1.149025e-002
2.172900e+003,-1.138704e-002
2.173382e+003,-1.124636e-002
2.173865e+003,-1.107410e-002
2.174347e+003,-1.087965e-002
2.174829e+003,-1.068278e-002
2.175311e+003,-1.051201e-002
2.175793e+003,-1.039783e-002
2.176275e+003,-1.036736e-002
2.176757e+003,-1.043277e-002
2.177239e+003,-1.058432e-002
2.177721e+003,-1.079165e-002
2.178204e+003,-1.101228e-002
2.178686e+003,-1.120125e-002
2.179168e+003,-1.132277e-002
2.179650e+003,-1.136006e-002
2.180132e+003,-1.131215e-002
2.180614e+003,-1.119605e-002
2.181096e+003,-1.103518e-002
2.181578e+003,-1.085477e-002
2.182061e+003,-1.067447e-002
2.182543e+003,-1.050807e-002
2.183025e+003,-1.036192e-002
2.183507e+003,-1.023848e-002
2.183989e+003,-1.013802e-002
2.184471e+003,-1.005870e-002
2.184953e+003,-9.997088e-003
2.185435e+003,-9.949973e-003
2.185917e+003,-9.914965e-003
2.186400e+003,-9.894400e-003
2.186882e+003,-9.895792e-003
2.187364e+003,-9.928632e-003
2.187846e+003,-1.000136e-002
2.188328e+003,-1.011655e-002
2.188810e+003,-1.026641e-002
2.189292e+003,-1.043358e-002
2.189774e+003,-1.059584e-002
2.190257e+003,-1.073036e-002
2.190739e+003,-1.082174e-002
2.191221e+003,-1.086217e-002
2.191703e+003,-1.085202e-002
2.192185e+003,-1.079753e-002
2.192667e+003,-1.070699e-002
2.193149e+003,-1.058691e-002
2.193631e+003,-1.044603e-002
2.194114e+003,-1.029326e-002
2.194595e+003,-1.014216e-002
2.195078e+003,-1.001049e-002
2.195560e+003,-9.917491e-003
2.196042e+003,-9.877655e-003
2.196524e+003,-9.899128e-003
2.197006e+003,-9.978373e-003
2.197488e+003,-1.010276e-002
2.197970e+003,-1.025641e-002
2.198452e+003,-1.042559e-002
2.198935e+003,-1.059978e-002
2.199417e+003,-1.077587e-002
2.199899e+003,-1.095274e-002
2.200381e+003,-1.112811e-002
2.200863e+003,-1.129682e-002
2.201345e+003,-1.144952e-002
2.201827e+003,-1.157324e-002
2.202309e+003,-1.165792e-002
2.202792e+003,-1.169569e-002
2.203274e+003,-1.168624e-002
2.203756e+003,-1.163534e-002
2.204238e+003,-1.155388e-002
2.204720e+003,-1.145617e-002
2.205202e+003,-1.135693e-002
2.205684e+003,-1.126925e-002
2.206166e+003,-1.120516e-002
2.206648e+003,-1.117093e-002
2.207131e+003,-1.116776e-002
2.207613e+003,-1.119037e-002
2.208095e+003,-1.122786e-002
2.208577e+003,-1.126350e-002
2.209059e+003,-1.128429e-002
2.209541e+003,-1.128268e-002
2.210023e+003,-1.125918e-002
2.210505e+003,-1.122418e-002
2.210988e+003,-1.119305e-002
2.211470e+003,-1.118036e-002
2.211952e+003,-1.119431e-002
2.212434e+003,-1.123264e-002
2.212916e+003,-1.128439e-002
2.213398e+003,-1.133475e-002
2.213880e+003,-1.136968e-002
2.214362e+003,-1.138204e-002
2.214844e+003,-1.137413e-002
2.215327e+003,-1.135557e-002
2.215809e+003,-1.133753e-002
2.216291e+003,-1.132955e-002
2.216773e+003,-1.133398e-002
2.217255e+003,-1.134553e-002
2.217737e+003,-1.135415e-002
2.218219e+003,-1.134769e-002
2.218701e+003,-1.131719e-002
2.219184e+003,-1.125992e-002
2.219666e+003,-1.117942e-002
2.220148e+003,-1.108415e-002
2.220630e+003,-1.098643e-002
2.221112e+003,-1.089852e-002
2.221594e+003,-1.083017e-002
2.222076e+003,-1.078968e-002
2.222558e+003,-1.078043e-002
2.223041e+003,-1.080189e-002
2.223522e+003,-1.084960e-002
2.224005e+003,-1.091707e-002
2.224487e+003,-1.099370e-002
2.224969e+003,-1.106945e-002
2.225451e+003,-1.113411e-002
2.225933e+003,-1.118007e-002
2.226415e+003,-1.120367e-002
2.226897e+003,-1.120538e-002
2.227379e+003,-1.119046e-002
2.227862e+003,-1.116780e-002
2.228344e+003,-1.114713e-002
2.228826e+003,-1.113779e-002
2.229308e+003,-1.114461e-002
2.229790e+003,-1.116857e-002
2.230272e+003,-1.120509e-002
2.230754e+003,-1.124687e-002
2.231236e+003,-1.128491e-002
2.231719e+003,-1.131261e-002
2.232201e+003,-1.132762e-002
2.232683e+003,-1.133107e-002
2.233165e+003,-1.132678e-002
2.233647e+003,-1.131864e-002
2.234129e+003,-1.130754e-002
2.234611e+003,-1.129175e-002
2.235093e+003,-1.126650e-002
2.235575e+003,-1.122698e-002
2.236058e+003,-1.117103e-002
2.236540e+003,-1.110101e-002
2.237022e+003,-1.102381e-002
2.237504e+003,-1.094973e-002
2.237986e+003,-1.088970e-002
2.238468e+003,-1.085270e-002
2.238950e+003,-1.084404e-002
2.239432e+003,-1.086517e-002
2.239915e+003,-1.091303e-002
2.240397e+003,-1.098259e-002
2.240879e+003,-1.106516e-002
2.241361e+003,-1.115049e-002
2.241843e+003,-1.122634e-002
2.242325e+003,-1.127942e-002
2.242807e+003,-1.129998e-002
2.243289e+003,-1.128368e-002
2.243771e+003,-1.123457e-002
2.244254e+003,-1.116386e-002
2.244736e+003,-1.109025e-002
2.245218e+003,-1.103224e-002
2.245700e+003,-1.100420e-002
2.246182e+003,-1.101231e-002
2.246664e+003,-1.105356e-002
2.247146e+003,-1.111726e-002
2.247628e+003,-1.119030e-002
2.248111e+003,-1.126098e-002
2.248593e+003,-1.132206e-002
2.249075e+003,-1.137100e-002
2.249557e+003,-1.140702e-002
2.250039e+003,-1.142900e-002
2.250521e+003,-1.143481e-002
2.251003e+003,-1.141961e-002
2.251485e+003,-1.137984e-002
2.251968e+003,-1.131503e-002
2.252449e+003,-1.123038e-002
2.252932e+003,-1.113550e-002
2.253414e+003,-1.104242e-002
2.253896e+003,-1.096027e-002
2.254378e+003,-1.089445e-002
2.254860e+003,-1.084426e-002
2.255342e+003,-1.080513e-002
2.255824e+003,-1.077203e-002
2.256306e+003,-1.074320e-002
2.256789e+003,-1.072002e-002
2.257271e+003,-1.070835e-002
2.257753e+003,-1.071381e-002
2.258235e+003,-1.074012e-002
2.258717e+003,-1.078699e-002
2.259199e+003,-1.084976e-002
2.259681e+003,-1.092043e-002
2.260163e+003,-1.099138e-002
2.260646e+003,-1.105598e-002
2.261128e+003,-1.110902e-002
2.261610e+003,-1.114713e-002
2.262092e+003,-1.116709e-002
2.262574e+003,-1.116560e-002
2.263056e+003,-1.113915e-002
2.263538e+003,-1.108657e-002
2.264020e+003,-1.101076e-002
2.264502e+003,-1.091836e-002
2.264985e+003,-1.082138e-002
2.265467e+003,-1.073240e-002
2.265949e+003,-1.066270e-002
2.266431e+003,-1.061938e-002
2.266913e+003,-1.060253e-002
2.267395e+003,-1.060657e-002
2.267877e+003,-1.062187e-002
2.268359e+003,-1.063865e-002
2.268842e+003,-1.064915e-002
2.269324e+003,-1.065022e-002
2.269806e+003,-1.064324e-002
2.270288e+003,-1.063354e-002
2.270770e+003,-1.062701e-002
2.271252e+003,-1.062875e-002
2.271734e+003,-1.064081e-002
2.272216e+003,-1.066131e-002
2.272698e+003,-1.068507e-002
2.273181e+003,-1.070567e-002
2.273663e+003,-1.071695e-002
2.274145e+003,-1.071572e-002
2.274627e+003,-1.070195e-002
2.275109e+003,-1.067971e-002
2.275591e+003,-1.065507e-002
2.276073e+003,-1.063541e-002
2.276555e+003,-1.062610e-002
2.277038e+003,-1.063011e-002
2.277520e+003,-1.064718e-002
2.278002e+003,-1.067334e-002
2.278484e+003,-1.070253e-002
2.278966e+003,-1.072846e-002
2.279448e+003,-1.074436e-002
2.279930e+003,-1.074568e-002
2.280412e+003,-1.072991e-002
2.280895e+003,-1.069826e-002
2.281376e+003,-1.065462e-002
2.281859e+003,-1.060528e-002
2.282341e+003,-1.055774e-002
2.282823e+003,-1.051955e-002
2.283305e+003,-1.049520e-002
2.283787e+003,-1.048659e-002
2.284269e+003,-1.049144e-002
2.284751e+003,-1.050529e-002
2.285233e+003,-1.052223e-002
2.285716e+003,-1.053805e-002
2.286198e+003,-1.055108e-002
2.286680e+003,-1.056295e-002
2.287162e+003,-1.057695e-002
2.287644e+003,-1.059710e-002
2.288126e+003,-1.062555e-002
2.288608e+003,-1.066254e-002
2.289090e+003,-1.070634e-002
2.289573e+003,-1.075367e-002
2.290055e+003,-1.080218e-002
2.290537e+003,-1.085040e-002
2.291019e+003,-1.089736e-002
2.291501e+003,-1.094237e-002
2.291983e+003,-1.098349e-002
2.292465e+003,-1.101793e-002
2.292947e+003,-1.104190e-002
2.293429e+003,-1.105295e-002
2.293912e+003,-1.105133e-002
2.294394e+003,-1.104064e-002
2.294876e+003,-1.102798e-002
2.295358e+003,-1.102029e-002
2.295840e+003,-1.102368e-002
2.296322e+003,-1.103948e-002
2.296804e+003,-1.106435e-002
2.297286e+003,-1.109090e-002
2.297769e+003,-1.111083e-002
2.298251e+003,-1.111738e-002
2.298733e+003,-1.110792e-002
2.299215e+003,-1.108370e-002
2.299697e+003,-1.104991e-002
2.300179e+003,-1.101318e-002
2.300661e+003,-1.097900e-002
2.301143e+003,-1.095047e-002
2.301625e+003,-1.092838e-002
2.302108e+003,-1.091115e-002
2.302590e+003,-1.089671e-002
2.303072e+003,-1.088307e-002
2.303554e+003,-1.086905e-002
2.304036e+003,-1.085418e-002
2.304518e+003,-1.083919e-002
2.305000e+003,-1.082452e-002
2.305482e+003,-1.081143e-002
2.305965e+003,-1.080147e-002
2.306447e+003,-1.079650e-002
2.306929e+003,-1.079759e-002
2.307411e+003,-1.080597e-002
2.307893e+003,-1.082048e-002
2.308375e+003,-1.083906e-002
2.308857e+003,-1.085884e-002
2.309339e+003,-1.087603e-002
2.309822e+003,-1.088692e-002
2.310303e+003,-1.088905e-002
2.310786e+003,-1.087926e-002
2.311268e+003,-1.085535e-002
2.311750e+003,-1.081598e-002
2.312232e+003,-1.076042e-002
2.312714e+003,-1.069041e-002
2.313196e+003,-1.061110e-002
2.313678e+003,-1.053022e-002
2.314160e+003,-1.045629e-002
2.314643e+003,-1.039774e-002
2.315125e+003,-1.035882e-002
2.315607e+003,-1.033879e-002
2.316089e+003,-1.033077e-002
2.316571e+003,-1.032504e-002
2.317053e+003,-1.031100e-002
2.317535e+003,-1.028045e-002
2.318017e+003,-1.022919e-002
2.318500e+003,-1.015673e-002
2.318982e+003,-1.006466e-002
2.319464e+003,-9.953956e-003
2.319946e+003,-9.825214e-003
2.320428e+003,-9.679065e-003
2.320910e+003,-9.519706e-003
2.321392e+003,-9.358409e-003
2.321874e+003,-9.213887e-003
2.322356e+003,-9.109423e-003
2.322839e+003,-9.068895e-003
2.323321e+003,-9.107378e-003
2.323803e+003,-9.226570e-003
2.324285e+003,-9.413240e-003
2.324767e+003,-9.642513e-003
2.325249e+003,-9.882610e-003
2.325731e+003,-1.010163e-002
2.326213e+003,-1.027657e-002
2.326696e+003,-1.039440e-002
2.327178e+003,-1.045548e-002
2.327660e+003,-1.046897e-002
2.328142e+003,-1.045173e-002
2.328624e+003,-1.042035e-002
2.329106e+003,-1.038813e-002
2.329588e+003,-1.036276e-002
2.330070e+003,-1.034620e-002
2.330552e+003,-1.033562e-002
2.331035e+003,-1.032708e-002
2.331517e+003,-1.031711e-002
2.331999e+003,-1.030482e-002
2.332481e+003,-1.029239e-002
2.332963e+003,-1.028391e-002
2.333445e+003,-1.028475e-002
2.333927e+003,-1.029957e-002
2.334409e+003,-1.033103e-002
2.334892e+003,-1.037810e-002
2.335374e+003,-1.043662e-002
2.335856e+003,-1.049989e-002
2.336338e+003,-1.055900e-002
2.336820e+003,-1.060634e-002
2.337302e+003,-1.063570e-002
2.337784e+003,-1.064314e-002
2.338266e+003,-1.062769e-002
2.338749e+003,-1.059089e-002
2.339230e+003,-1.053627e-002
2.339713e+003,-1.047013e-002
2.340195e+003,-1.040007e-002
2.340677e+003,-1.033384e-002
2.341159e+003,-1.027709e-002
2.341641e+003,-1.023010e-002
2.342123e+003,-1.018631e-002
2.342605e+003,-1.013400e-002
2.343087e+003,-1.005916e-002
2.343570e+003,-9.954734e-003
2.344052e+003,-9.826607e-003
2.344534e+003,-9.699187e-003
2.345016e+003,-9.607544e-003
2.345498e+003,-9.591728e-003
2.345980e+003,-9.680912e-003
2.346462e+003,-9.883290e-003
2.346944e+003,-1.018624e-002
2.347427e+003,-1.055942e-002
2.347909e+003,-1.096427e-002
2.348391e+003,-1.135702e-002
2.348873e+003,-1.170040e-002
2.349355e+003,-1.196560e-002
2.349837e+003,-1.213479e-002
2.350319e+003,-1.220442e-002
2.350801e+003,-1.218506e-002
2.351283e+003,-1.209916e-002
2.351766e+003,-1.197247e-002
2.352248e+003,-1.183242e-002
2.352730e+003,-1.170143e-002
2.353212e+003,-1.159395e-002
2.353694e+003,-1.151919e-002
2.354176e+003,-1.148063e-002
2.354658e+003,-1.147721e-002
2.355140e+003,-1.150180e-002
2.355623e+003,-1.154246e-002
2.356105e+003,-1.158243e-002
2.356587e+003,-1.160405e-002
2.357069e+003,-1.159437e-002
2.357551e+003,-1.154914e-002
2.358033e+003,-1.147411e-002
2.358515e+003,-1.138346e-002
2.358997e+003,-1.129601e-002
2.359479e+003,-1.122941e-002
2.359962e+003,-1.119441e-002
2.360444e+003,-1.119511e-002
2.360926e+003,-1.122734e-002
2.361408e+003,-1.128303e-002
2.361890e+003,-1.135047e-002
2.362372e+003,-1.141851e-002
2.362854e+003,-1.147689e-002
2.363336e+003,-1.151732e-002
2.363819e+003,-1.153578e-002
2.364301e+003,-1.153217e-002
2.364783e+003,-1.151084e-002
2.365265e+003,-1.147860e-002
2.365747e+003,-1.144307e-002
2.366229e+003,-1.140957e-002
2.366711e+003,-1.137933e-002
2.367193e+003,-1.134905e-002
2.367676e+003,-1.131380e-002
2.368157e+003,-1.127022e-002
2.368640e+003,-1.121853e-002
2.369122e+003,-1.116418e-002
2.369604e+003,-1.111583e-002
2.370086e+003,-1.108299e-002
2.370568e+003,-1.107081e-002
2.371050e+003,-1.107956e-002
2.371532e+003,-1.110427e-002
2.372014e+003,-1.113738e-002
2.372497e+003,-1.117190e-002
2.372979e+003,-1.120445e-002
2.373461e+003,-1.123603e-002
2.373943e+003,-1.127048e-002
2.374425e+003,-1.131193e-002
2.374907e+003,-1.136222e-002
2.375389e+003,-1.141993e-002
2.375872e+003,-1.148047e-002
2.376354e+003,-1.153872e-002
2.376836e+003,-1.159079e-002
2.377318e+003,-1.163637e-002
2.377800e+003,-1.167850e-002
2.378282e+003,-1.172285e-002
2.378764e+003,-1.177480e-002
2.379246e+003,-1.183823e-002
2.379729e+003,-1.191393e-002
2.380210e+003,-1.199967e-002
2.380693e+003,-1.208981e-002
2.381175e+003,-1.217842e-002
2.381657e+003,-1.225909e-002
2.382139e+003,-1.232692e-002
2.382621e+003,-1.237857e-002
2.383103e+003,-1.241355e-002
2.383585e+003,-1.243319e-002
2.384067e+003,-1.244130e-002
2.384550e+003,-1.244246e-002
2.385032e+003,-1.244240e-002
2.385514e+003,-1.244620e-002
2.385996e+003,-1.245804e-002
2.386478e+003,-1.247958e-002
2.386960e+003,-1.251081e-002
2.387442e+003,-1.254925e-002
2.387924e+003,-1.259200e-002
2.388406e+003,-1.263487e-002
2.388889e+003,-1.267484e-002
2.389371e+003,-1.270953e-002
2.389853e+003,-1.273788e-002
2.390335e+003,-1.275905e-002
2.390817e+003,-1.277291e-002
2.391299e+003,-1.277916e-002
2.391781e+003,-1.277735e-002
2.392263e+003,-1.276674e-002
2.392746e+003,-1.274717e-002
2.393228e+003,-1.271982e-002
2.393710e+003,-1.268681e-002
2.394192e+003,-1.265241e-002
2.394674e+003,-1.262148e-002
2.395156e+003,-1.259933e-002
2.395638e+003,-1.259039e-002
2.396120e+003,-1.259547e-002
2.396603e+003,-1.261247e-002
2.397085e+003,-1.263580e-002
2.397567e+003,-1.265775e-002
2.398049e+003,-1.267091e-002
2.398531e+003,-1.266995e-002
2.399013e+003,-1.265366e-002
2.399495e+003,-1.262521e-002
2.399977e+003,-1.259109e-002
2.400459e+003,-1.255871e-002
2.400942e+003,-1.253502e-002
2.401424e+003,-1.252295e-002
2.401906e+003,-1.252185e-002
2.402388e+003,-1.252794e-002
2.402870e+003,-1.253628e-002
2.403352e+003,-1.254136e-002
2.403834e+003,-1.253985e-002
2.404316e+003,-1.253010e-002
2.404799e+003,-1.251274e-002
2.405281e+003,-1.248953e-002
2.405763e+003,-1.246258e-002
2.406245e+003,-1.243467e-002
2.406727e+003,-1.240839e-002
2.407209e+003,-1.238682e-002
2.407691e+003,-1.237284e-002
2.408173e+003,-1.236856e-002
2.408656e+003,-1.237458e-002
2.409137e+003,-1.238907e-002
2.409620e+003,-1.240865e-002
2.410102e+003,-1.242771e-002
2.410584e+003,-1.244066e-002
2.411066e+003,-1.244346e-002
2.411548e+003,-1.243425e-002
2.412030e+003,-1.241387e-002
2.412512e+003,-1.238592e-002
2.412994e+003,-1.235471e-002
2.413477e+003,-1.232499e-002
2.413959e+003,-1.230041e-002
2.414441e+003,-1.228311e-002
2.414923e+003,-1.227365e-002
2.415405e+003,-1.227116e-002
2.415887e+003,-1.227403e-002
2.416369e+003,-1.228044e-002
2.416851e+003,-1.228833e-002
2.417333e+003,-1.229613e-002
2.417816e+003,-1.230263e-002
2.418298e+003,-1.230666e-002
2.418780e+003,-1.230740e-002
2.419262e+003,-1.230428e-002
2.419744e+003,-1.229703e-002
2.420226e+003,-1.228588e-002
2.420708e+003,-1.227207e-002
2.421190e+003,-1.225783e-002
2.421673e+003,-1.224672e-002
2.422155e+003,-1.224227e-002
2.422637e+003,-1.224755e-002
2.423119e+003,-1.226388e-002
2.423601e+003,-1.229001e-002
2.424083e+003,-1.232144e-002
2.424565e+003,-1.235255e-002
2.425047e+003,-1.237706e-002
2.425530e+003,-1.239030e-002
2.426012e+003,-1.239068e-002
2.426494e+003,-1.238031e-002
2.426976e+003,-1.236328e-002
2.427458e+003,-1.234515e-002
2.427940e+003,-1.233046e-002
2.428422e+003,-1.232186e-002
2.428904e+003,-1.231964e-002
2.429386e+003,-1.232234e-002
2.429869e+003,-1.232779e-002
2.430351e+003,-1.233362e-002
2.430833e+003,-1.233854e-002
2.431315e+003,-1.234164e-002
2.431797e+003,-1.234212e-002
2.432279e+003,-1.233961e-002
2.432761e+003,-1.233323e-002
2.433243e+003,-1.232260e-002
2.433726e+003,-1.230808e-002
2.434208e+003,-1.229120e-002
2.434690e+003,-1.227435e-002
2.435172e+003,-1.226031e-002
2.435654e+003,-1.225129e-002
2.436136e+003,-1.224858e-002
2.436618e+003,-1.225200e-002
2.437100e+003,-1.226044e-002
2.437583e+003,-1.227216e-002
2.438064e+003,-1.228566e-002
2.438547e+003,-1.229890e-002
2.439029e+003,-1.231088e-002
2.439511e+003,-1.232061e-002
2.439993e+003,-1.232718e-002
2.440475e+003,-1.233065e-002
2.440957e+003,-1.233188e-002
2.441439e+003,-1.233207e-002
2.441921e+003,-1.233313e-002
2.442404e+003,-1.233639e-002
2.442886e+003,-1.234225e-002
2.443368e+003,-1.234972e-002
2.443850e+003,-1.235648e-002
2.444332e+003,-1.235964e-002
2.444814e+003,-1.235713e-002
2.445296e+003,-1.234834e-002
2.445778e+003,-1.233439e-002
2.446260e+003,-1.231784e-002
2.446743e+003,-1.230192e-002
2.447225e+003,-1.228878e-002
2.447707e+003,-1.227948e-002
2.448189e+003,-1.227368e-002
2.448671e+003,-1.226955e-002
2.449153e+003,-1.226524e-002
2.449635e+003,-1.225809e-002
2.450117e+003,-1.224620e-002
2.450600e+003,-1.222758e-002
2.451082e+003,-1.220055e-002
2.451564e+003,-1.216376e-002
2.452046e+003,-1.211743e-002
2.452528e+003,-1.206306e-002
2.453010e+003,-1.200496e-002
2.453492e+003,-1.194919e-002
2.453974e+003,-1.190255e-002
2.454457e+003,-1.187128e-002
2.454939e+003,-1.186002e-002
2.455421e+003,-1.186950e-002
2.455903e+003,-1.189790e-002
2.456385e+003,-1.194033e-002
2.456867e+003,-1.199116e-002
2.457349e+003,-1.204373e-002
2.457831e+003,-1.209291e-002
2.458313e+003,-1.213479e-002
2.458796e+003,-1.216737e-002
2.459278e+003,-1.219060e-002
2.459760e+003,-1.220655e-002
2.460242e+003,-1.221856e-002
2.460724e+003,-1.223106e-002
2.461206e+003,-1.224726e-002
2.461688e+003,-1.226910e-002
2.462170e+003,-1.229539e-002
2.462653e+003,-1.232225e-002
2.463135e+003,-1.234379e-002
2.463617e+003,-1.235420e-002
2.464099e+003,-1.234879e-002
2.464581e+003,-1.232627e-002
2.465063e+003,-1.228843e-002
2.465545e+003,-1.223956e-002
2.466027e+003,-1.218509e-002
2.466510e+003,-1.213032e-002
2.466992e+003,-1.207911e-002
2.467474e+003,-1.203477e-002
2.467956e+003,-1.199970e-002
2.468438e+003,-1.197650e-002
2.468920e+003,-1.196737e-002
2.469402e+003,-1.197363e-002
2.469884e+003,-1.199448e-002
2.470366e+003,-1.202665e-002
2.470849e+003,-1.206422e-002
2.471331e+003,-1.210003e-002
2.471813e+003,-1.212777e-002
2.472295e+003,-1.214365e-002
2.472777e+003,-1.214765e-002
2.473259e+003,-1.214266e-002
2.473741e+003,-1.213370e-002
2.474223e+003,-1.212484e-002
2.474706e+003,-1.211836e-002
2.475188e+003,-1.211375e-002
2.475670e+003,-1.210892e-002
2.476152e+003,-1.210093e-002
2.476634e+003,-1.208823e-002
2.477116e+003,-1.207067e-002
2.477598e+003,-1.205079e-002
2.478080e+003,-1.203100e-002
2.478563e+003,-1.201430e-002
2.479044e+003,-1.200238e-002
2.479527e+003,-1.199529e-002
2.480009e+003,-1.199171e-002
2.480491e+003,-1.198945e-002
2.480973e+003,-1.198581e-002
2.481455e+003,-1.197795e-002
2.481937e+003,-1.196331e-002
2.482419e+003,-1.193978e-002
2.482901e+003,-1.190587e-002
2.483384e+003,-1.186276e-002
2.483866e+003,-1.181298e-002
2.484348e+003,-1.176174e-002
2.484830e+003,-1.171543e-002
2.485312e+003,-1.168069e-002
2.485794e+003,-1.166231e-002
2.486276e+003,-1.166256e-002
2.486758e+003,-1.167966e-002
2.487240e+003,-1.170943e-002
2.487723e+003,-1.174597e-002
2.488205e+003,-1.178280e-002
2.488687e+003,-1.181501e-002
2.489169e+003,-1.183913e-002
2.489651e+003,-1.185312e-002
2.490133e+003,-1.185635e-002
2.490615e+003,-1.184900e-002
2.491097e+003,-1.183187e-002
2.491580e+003,-1.180634e-002
2.492062e+003,-1.177519e-002
2.492544e+003,-1.174239e-002
2.493026e+003,-1.171230e-002
2.493508e+003,-1.169027e-002
2.493990e+003,-1.168005e-002
2.494472e+003,-1.168379e-002
2.494954e+003,-1.170088e-002
2.495437e+003,-1.172817e-002
2.495919e+003,-1.176064e-002
2.496401e+003,-1.179218e-002
2.496883e+003,-1.181711e-002
2.497365e+003,-1.183152e-002
2.497847e+003,-1.183304e-002
2.498329e+003,-1.182230e-002
2.498811e+003,-1.180198e-002
